100,1,1,20,152,1390,660,0.4748201438848921,0.46808510638297873
100,1,2,6,152,1404,532,0.3789173789173789,0.3773049645390071
100,1,3,1,152,1409,527,0.37402413058907025,0.37375886524822693
100,1,4,0,152,1410,525,0.3723404255319149,0.3723404255319149
100,1,5,0,152,1410,550,0.3900709219858156,0.3900709219858156
100,1,6,0,152,1410,567,0.4021276595744681,0.4021276595744681
100,1,7,0,152,1410,578,0.4099290780141844,0.4099290780141844
100,1,8,0,152,1410,578,0.4099290780141844,0.4099290780141844
100,1,9,0,152,1410,588,0.41702127659574467,0.41702127659574467
100,2,1,48,203,1311,1106,0.8436308161708619,0.8138337012509198
100,2,2,33,203,1326,1064,0.8024132730015083,0.7829286239882266
100,2,3,15,203,1344,1052,0.7827380952380952,0.7740986019131715
100,2,4,11,203,1348,1028,0.7626112759643917,0.7564385577630611
100,2,5,10,203,1349,1018,0.7546330615270571,0.7490802060338484
100,2,6,10,203,1349,1027,0.7613046701260193,0.7557027225901398
100,2,7,10,203,1349,1025,0.759822090437361,0.7542310522442973
100,2,8,10,203,1349,1016,0.7531504818383988,0.7476085356880059
100,2,9,10,203,1349,1017,0.7538917716827279,0.7483443708609272
100,3,1,69,279,1214,1121,0.9233937397034596,0.8737334372564303
100,3,2,58,279,1225,1103,0.9004081632653061,0.8597038191738113
100,3,3,43,279,1240,1102,0.8887096774193548,0.8589243959469992
100,3,4,30,279,1253,1096,0.8747007182761373,0.8542478565861262
100,3,5,24,279,1259,1098,0.8721207307386815,0.8558067030397506
100,3,6,21,279,1262,1097,0.8692551505546752,0.8550272798129385
100,3,7,21,279,1262,1096,0.8684627575277337,0.8542478565861262
100,3,8,21,279,1262,1092,0.8652931854199684,0.8511301636788776
100,3,9,21,279,1262,1076,0.8526148969889065,0.838659392049883
100,4,1,72,340,1150,1093,0.9504347826086956,0.8944353518821604
100,4,2,60,340,1162,1088,0.9363166953528399,0.8903436988543372
100,4,3,48,340,1174,1087,0.9258943781942078,0.8895253682487725
100,4,4,37,340,1185,1091,0.920675105485232,0.8927986906710311
100,4,5,29,340,1193,1085,0.9094719195305951,0.8878887070376432
100,4,6,25,340,1197,1088,0.908939014202172,0.8903436988543372
100,4,7,21,340,1201,1088,0.9059117402164862,0.8903436988543372
100,4,8,20,340,1202,1084,0.9018302828618968,0.8870703764320785
100,4,9,20,340,1202,1086,0.9034941763727121,0.8887070376432079
100,5,1,70,405,1087,1045,0.9613615455381784,0.9031979256698358
100,5,2,58,405,1099,1044,0.9499545040946314,0.902333621434745
100,5,3,49,405,1108,1041,0.9395306859205776,0.8997407087294728
100,5,4,44,405,1113,1040,0.9344115004492363,0.898876404494382
100,5,5,36,405,1121,1044,0.9313113291703836,0.902333621434745
100,5,6,32,405,1125,1053,0.936,0.9101123595505618
100,5,7,28,405,1129,1052,0.9317980513728964,0.909248055315471
100,5,8,27,405,1130,1051,0.9300884955752212,0.9083837510803803
100,5,9,25,405,1132,1052,0.9293286219081273,0.909248055315471
100,6,1,71,459,1032,1003,0.9718992248062015,0.9093381686310064
100,6,2,59,459,1044,1007,0.9645593869731801,0.9129646418857661
100,6,3,50,459,1053,1010,0.9591642924976258,0.915684496826836
100,6,4,47,459,1056,1012,0.9583333333333334,0.9174977334542158
100,6,5,40,459,1063,1011,0.9510818438381938,0.9165911151405258
100,6,6,36,459,1067,1016,0.9522024367385192,0.9211242067089755
100,6,7,32,459,1071,1018,0.9505135387488328,0.9229374433363554
100,6,8,29,459,1074,1021,0.9506517690875232,0.9256572982774252
100,6,9,27,459,1076,1015,0.9433085501858736,0.9202175883952856
100,7,1,64,504,994,973,0.9788732394366197,0.9196597353497165
100,7,2,53,504,1005,982,0.9771144278606965,0.9281663516068053
100,7,3,46,504,1012,989,0.9772727272727273,0.9347826086956522
100,7,4,43,504,1015,987,0.9724137931034482,0.9328922495274102
100,7,5,36,504,1022,991,0.9696673189823874,0.9366729678638941
100,7,6,34,504,1024,995,0.9716796875,0.9404536862003781
100,7,7,33,504,1025,994,0.9697560975609756,0.9395085066162571
100,7,8,29,504,1029,996,0.967930029154519,0.941398865784499
100,7,9,26,504,1032,1000,0.9689922480620154,0.945179584120983
100,8,1,68,534,960,949,0.9885416666666667,0.9231517509727627
100,8,2,56,534,972,959,0.9866255144032922,0.9328793774319066
100,8,3,49,534,979,961,0.9816138917262512,0.9348249027237354
100,8,4,46,534,982,965,0.9826883910386965,0.938715953307393
100,8,5,40,534,988,970,0.9817813765182186,0.943579766536965
100,8,6,38,534,990,973,0.9828282828282828,0.9464980544747081
100,8,7,37,534,991,973,0.9818365287588294,0.9464980544747081
100,8,8,34,534,994,975,0.9808853118712274,0.9484435797665369
100,8,9,30,534,998,980,0.9819639278557114,0.953307392996109
100,9,1,64,574,924,916,0.9913419913419913,0.9271255060728745
100,9,2,53,574,935,926,0.9903743315508021,0.937246963562753
100,9,3,47,574,941,931,0.9893730074388948,0.9423076923076923
100,9,4,44,574,944,934,0.989406779661017,0.9453441295546559
100,9,5,39,574,949,939,0.9894625922023182,0.9504048582995951
100,9,6,37,574,951,940,0.9884332281808622,0.951417004048583
100,9,7,36,574,952,939,0.9863445378151261,0.9504048582995951
100,9,8,33,574,955,942,0.9863874345549738,0.9534412955465587
100,9,9,29,574,959,945,0.9854014598540146,0.9564777327935222
100,10,1,69,605,888,880,0.990990990990991,0.9195402298850575
100,10,2,59,605,898,892,0.9933184855233853,0.9320794148380356
100,10,3,53,605,904,896,0.9911504424778761,0.9362591431556949
100,10,4,50,605,907,898,0.9900771775082691,0.9383490073145245
100,10,5,45,605,912,903,0.9901315789473685,0.9435736677115988
100,10,6,43,605,914,904,0.9890590809628009,0.9446185997910136
100,10,7,42,605,915,903,0.9868852459016394,0.9435736677115988
100,10,8,39,605,918,907,0.9880174291938998,0.9477533960292581
100,10,9,36,605,921,909,0.9869706840390879,0.9498432601880877
200,1,1,28,152,1382,910,0.658465991316932,0.6453900709219859
200,1,2,9,152,1401,819,0.5845824411134903,0.5808510638297872
200,1,3,4,152,1406,755,0.5369843527738265,0.5354609929078015
200,1,4,1,152,1409,740,0.525195173882186,0.524822695035461
200,1,5,1,152,1409,764,0.5422285308729595,0.5418439716312057
200,1,6,1,152,1409,766,0.5436479772888574,0.5432624113475177
200,1,7,1,152,1409,768,0.5450674237047551,0.5446808510638298
200,1,8,1,152,1409,769,0.5457771469127041,0.5453900709219858
200,1,9,1,152,1409,756,0.5365507452093683,0.5361702127659574
200,2,1,55,203,1304,1164,0.8926380368098159,0.8565121412803532
200,2,2,38,203,1321,1130,0.8554125662376987,0.8314937454010302
200,2,3,19,203,1340,1106,0.8253731343283582,0.8138337012509198
200,2,4,12,203,1347,1089,0.8084632516703786,0.8013245033112583
200,2,5,11,203,1348,1079,0.8004451038575667,0.7939661515820456
200,2,6,11,203,1348,1090,0.8086053412462908,0.8020603384841796
200,2,7,11,203,1348,1079,0.8004451038575667,0.7939661515820456
200,2,8,11,203,1348,1074,0.7967359050445104,0.7902869757174393
200,2,9,11,203,1348,1065,0.7900593471810089,0.7836644591611479
200,3,1,75,279,1208,1127,0.9329470198675497,0.8784099766173032
200,3,2,62,279,1221,1119,0.9164619164619164,0.8721745908028059
200,3,3,46,279,1237,1106,0.8940986257073565,0.8620420888542478
200,3,4,33,279,1250,1106,0.8848,0.8620420888542478
200,3,5,24,279,1259,1108,0.8800635424940428,0.8636009353078722
200,3,6,21,279,1262,1111,0.8803486529318542,0.8659392049883087
200,3,7,21,279,1262,1110,0.8795562599049128,0.8651597817614964
200,3,8,21,279,1262,1102,0.873217115689382,0.8589243959469992
200,3,9,21,279,1262,1091,0.8645007923930269,0.8503507404520655
200,4,1,80,340,1142,1087,0.9518388791593695,0.8895253682487725
200,4,2,66,340,1156,1086,0.9394463667820069,0.8887070376432079
200,4,3,54,340,1168,1091,0.9340753424657534,0.8927986906710311
200,4,4,43,340,1179,1096,0.9296013570822731,0.8968903436988543
200,4,5,32,340,1190,1094,0.9193277310924369,0.8952536824877251
200,4,6,27,340,1195,1097,0.9179916317991632,0.897708674304419
200,4,7,23,340,1199,1099,0.9165971643035863,0.8993453355155483
200,4,8,22,340,1200,1096,0.9133333333333333,0.8968903436988543
200,4,9,22,340,1200,1096,0.9133333333333333,0.8968903436988543
200,5,1,79,405,1078,1036,0.961038961038961,0.8954191875540191
200,5,2,65,405,1092,1049,0.9606227106227107,0.9066551426101987
200,5,3,56,405,1101,1051,0.9545867393278837,0.9083837510803803
200,5,4,51,405,1106,1054,0.9529837251356239,0.9109766637856526
200,5,5,41,405,1116,1056,0.946236559139785,0.9127052722558341
200,5,6,37,405,1120,1058,0.9446428571428571,0.9144338807260155
200,5,7,31,405,1126,1062,0.9431616341030196,0.9178910976663786
200,5,8,30,405,1127,1061,0.9414374445430346,0.9170267934312878
200,5,9,28,405,1129,1061,0.9397697077059345,0.9170267934312878
200,6,1,84,459,1019,991,0.97252208047105,0.898458748866727
200,6,2,70,459,1033,1005,0.972894482090997,0.9111514052583862
200,6,3,61,459,1042,1012,0.9712092130518234,0.9174977334542158
200,6,4,58,459,1045,1010,0.9665071770334929,0.915684496826836
200,6,5,49,459,1054,1017,0.9648956356736242,0.9220308250226654
200,6,6,45,459,1058,1019,0.9631379962192816,0.9238440616500453
200,6,7,40,459,1063,1021,0.9604891815616181,0.9256572982774252
200,6,8,34,459,1069,1023,0.9569691300280636,0.927470534904805
200,6,9,32,459,1071,1023,0.9551820728291317,0.927470534904805
200,7,1,77,504,981,960,0.9785932721712538,0.9073724007561437
200,7,2,65,504,993,975,0.9818731117824774,0.9215500945179584
200,7,3,58,504,1000,982,0.982,0.9281663516068053
200,7,4,55,504,1003,979,0.9760717846460618,0.9253308128544423
200,7,5,46,504,1012,985,0.9733201581027668,0.9310018903591682
200,7,6,43,504,1015,988,0.9733990147783251,0.9338374291115312
200,7,7,41,504,1017,989,0.9724680432645034,0.9347826086956522
200,7,8,34,504,1024,995,0.9716796875,0.9404536862003781
200,7,9,30,504,1028,999,0.9717898832684825,0.944234404536862
200,8,1,79,534,949,939,0.9894625922023182,0.9134241245136187
200,8,2,66,534,962,951,0.9885654885654885,0.9250972762645915
200,8,3,59,534,969,953,0.9834881320949432,0.9270428015564203
200,8,4,56,534,972,956,0.9835390946502057,0.9299610894941635
200,8,5,48,534,980,964,0.9836734693877551,0.9377431906614786
200,8,6,45,534,983,967,0.9837232960325534,0.9406614785992218
200,8,7,43,534,985,968,0.9827411167512691,0.9416342412451362
200,8,8,37,534,991,973,0.9818365287588294,0.9464980544747081
200,8,9,32,534,996,979,0.9829317269076305,0.9523346303501945
200,9,1,75,574,913,906,0.9923329682365827,0.917004048582996
200,9,2,63,574,925,916,0.9902702702702703,0.9271255060728745
200,9,3,57,574,931,922,0.9903329752953813,0.9331983805668016
200,9,4,54,574,934,925,0.9903640256959315,0.9362348178137652
200,9,5,47,574,941,931,0.9893730074388948,0.9423076923076923
200,9,6,44,574,944,933,0.9883474576271186,0.944331983805668
200,9,7,42,574,946,933,0.9862579281183932,0.944331983805668
200,9,8,36,574,952,939,0.9863445378151261,0.9504048582995951
200,9,9,31,574,957,944,0.9864158829676071,0.9554655870445344
200,10,1,80,605,877,870,0.992018244013683,0.9090909090909091
200,10,2,69,605,888,882,0.9932432432432432,0.9216300940438872
200,10,3,63,605,894,886,0.9910514541387024,0.9258098223615465
200,10,4,60,605,897,888,0.9899665551839465,0.9278996865203761
200,10,5,53,605,904,895,0.9900442477876106,0.93521421107628
200,10,6,50,605,907,897,0.9889746416758545,0.9373040752351097
200,10,7,48,605,909,897,0.9867986798679867,0.9373040752351097
200,10,8,42,605,915,904,0.9879781420765027,0.9446185997910136
200,10,9,38,605,919,908,0.9880304678998912,0.9487983281086729
300,1,1,31,152,1379,992,0.719361856417694,0.7035460992907802
300,1,2,10,152,1400,918,0.6557142857142857,0.6510638297872341
300,1,3,5,152,1405,863,0.6142348754448399,0.6120567375886525
300,1,4,2,152,1408,840,0.5965909090909091,0.5957446808510638
300,1,5,2,152,1408,839,0.5958806818181818,0.5950354609929078
300,1,6,2,152,1408,850,0.6036931818181818,0.6028368794326241
300,1,7,2,152,1408,839,0.5958806818181818,0.5950354609929078
300,1,8,2,152,1408,822,0.5838068181818182,0.5829787234042553
300,1,9,2,152,1408,816,0.5795454545454546,0.5787234042553191
300,2,1,55,203,1304,1172,0.8987730061349694,0.8623988226637234
300,2,2,39,203,1320,1152,0.8727272727272727,0.847682119205298
300,2,3,20,203,1339,1132,0.8454070201643017,0.8329654157468727
300,2,4,13,203,1346,1113,0.8268945022288261,0.8189845474613686
300,2,5,12,203,1347,1103,0.8188567186340014,0.811626195732156
300,2,6,12,203,1347,1102,0.8181143281365999,0.8108903605592347
300,2,7,11,203,1348,1091,0.8093471810089021,0.8027961736571008
300,2,8,11,203,1348,1087,0.8063798219584569,0.7998528329654158
300,2,9,11,203,1348,1076,0.798219584569733,0.7917586460632818
300,3,1,72,279,1211,1134,0.9364161849710982,0.8838659392049883
300,3,2,60,279,1223,1126,0.9206868356500408,0.877630553390491
300,3,3,45,279,1238,1121,0.9054927302100162,0.8737334372564303
300,3,4,31,279,1252,1123,0.896964856230032,0.8752922837100545
300,3,5,24,279,1259,1126,0.8943606036536934,0.877630553390491
300,3,6,21,279,1262,1128,0.8938193343898574,0.8791893998441154
300,3,7,21,279,1262,1122,0.8890649762282092,0.8745128604832424
300,3,8,21,279,1262,1113,0.881933438985737,0.8674980514419329
300,3,9,21,279,1262,1102,0.873217115689382,0.8589243959469992
300,4,1,77,340,1145,1091,0.9528384279475982,0.8927986906710311
300,4,2,64,340,1158,1096,0.9464594127806563,0.8968903436988543
300,4,3,52,340,1170,1098,0.9384615384615385,0.8985270049099836
300,4,4,40,340,1182,1104,0.934010152284264,0.9034369885433715
300,4,5,31,340,1191,1106,0.9286314021830394,0.9050736497545008
300,4,6,26,340,1196,1112,0.9297658862876255,0.9099836333878887
300,4,7,22,340,1200,1111,0.9258333333333333,0.9091653027823241
300,4,8,21,340,1201,1106,0.9208992506244796,0.9050736497545008
300,4,9,21,340,1201,1106,0.9208992506244796,0.9050736497545008
300,5,1,75,405,1082,1046,0.966728280961183,0.9040622299049266
300,5,2,62,405,1095,1057,0.965296803652968,0.9135695764909249
300,5,3,53,405,1104,1058,0.9583333333333334,0.9144338807260155
300,5,4,46,405,1111,1061,0.954995499549955,0.9170267934312878
300,5,5,37,405,1120,1064,0.95,0.9196197061365601
300,5,6,33,405,1124,1064,0.9466192170818505,0.9196197061365601
300,5,7,28,405,1129,1070,0.9477413640389726,0.9248055315471045
300,5,8,27,405,1130,1066,0.9433628318584071,0.9213483146067416
300,5,9,25,405,1132,1066,0.941696113074205,0.9213483146067416
300,6,1,76,459,1027,1001,0.9746835443037974,0.9075249320036265
300,6,2,63,459,1040,1014,0.975,0.9193109700815957
300,6,3,54,459,1049,1023,0.9752144899904671,0.927470534904805
300,6,4,49,459,1054,1020,0.967741935483871,0.9247506799637353
300,6,5,41,459,1062,1028,0.967984934086629,0.9320036264732547
300,6,6,37,459,1066,1030,0.9662288930581614,0.9338168631006346
300,6,7,33,459,1070,1033,0.9654205607476636,0.9365367180417045
300,6,8,30,459,1073,1033,0.9627213420316869,0.9365367180417045
300,6,9,28,459,1075,1031,0.9590697674418605,0.9347234814143246
300,7,1,71,504,987,967,0.9797365754812564,0.9139886578449905
300,7,2,59,504,999,980,0.980980980980981,0.9262759924385633
300,7,3,52,504,1006,990,0.9840954274353877,0.9357277882797732
300,7,4,47,504,1011,990,0.9792284866468842,0.9357277882797732
300,7,5,39,504,1019,996,0.9774288518155054,0.941398865784499
300,7,6,36,504,1022,998,0.9765166340508806,0.943289224952741
300,7,7,35,504,1023,997,0.9745845552297165,0.94234404536862
300,7,8,31,504,1027,1000,0.9737098344693281,0.945179584120983
300,7,9,26,504,1032,1005,0.9738372093023255,0.9499054820415879
300,8,1,75,534,953,941,0.9874081846799581,0.9153696498054474
300,8,2,62,534,966,956,0.989648033126294,0.9299610894941635
300,8,3,55,534,973,959,0.9856115107913669,0.9328793774319066
300,8,4,50,534,978,963,0.9846625766871165,0.9367704280155642
300,8,5,43,534,985,971,0.9857868020304569,0.9445525291828794
300,8,6,40,534,988,974,0.9858299595141701,0.9474708171206225
300,8,7,39,534,989,973,0.9838220424671386,0.9464980544747081
300,8,8,36,534,992,975,0.9828629032258065,0.9484435797665369
300,8,9,30,534,998,982,0.9839679358717435,0.9552529182879378
300,9,1,73,574,915,907,0.9912568306010929,0.9180161943319838
300,9,2,61,574,927,918,0.9902912621359223,0.9291497975708503
300,9,3,55,574,933,924,0.9903536977491961,0.9352226720647774
300,9,4,50,574,938,930,0.9914712153518124,0.9412955465587044
300,9,5,44,574,944,935,0.9904661016949152,0.9463562753036437
300,9,6,41,574,947,938,0.9904963041182682,0.9493927125506073
300,9,7,40,574,948,937,0.9883966244725738,0.9483805668016194
300,9,8,37,574,951,939,0.9873817034700315,0.9504048582995951
300,9,9,31,574,957,945,0.987460815047022,0.9564777327935222
300,10,1,79,605,878,870,0.9908883826879271,0.9090909090909091
300,10,2,68,605,889,883,0.9932508436445444,0.922675026123302
300,10,3,62,605,895,888,0.9921787709497206,0.9278996865203761
300,10,4,58,605,899,892,0.9922135706340378,0.9320794148380356
300,10,5,52,605,905,898,0.9922651933701657,0.9383490073145245
300,10,6,49,605,908,900,0.9911894273127754,0.9404388714733543
300,10,7,48,605,909,899,0.988998899889989,0.9393939393939394
300,10,8,45,605,912,901,0.9879385964912281,0.9414838035527691
300,10,9,40,605,917,906,0.9880043620501636,0.9467084639498433
400,1,1,36,152,1374,1069,0.7780203784570596,0.7581560283687944
400,1,2,15,152,1395,990,0.7096774193548387,0.7021276595744681
400,1,3,9,152,1401,923,0.6588151320485368,0.6546099290780142
400,1,4,6,152,1404,903,0.6431623931623932,0.6404255319148936
400,1,5,6,152,1404,903,0.6431623931623932,0.6404255319148936
400,1,6,6,152,1404,903,0.6431623931623932,0.6404255319148936
400,1,7,3,152,1407,886,0.6297085998578535,0.6283687943262412
400,1,8,3,152,1407,871,0.6190476190476191,0.6177304964539007
400,1,9,3,152,1407,868,0.6169154228855721,0.6156028368794326
400,2,1,61,203,1298,1172,0.9029275808936826,0.8623988226637234
400,2,2,44,203,1315,1152,0.8760456273764259,0.847682119205298
400,2,3,24,203,1335,1132,0.847940074906367,0.8329654157468727
400,2,4,15,203,1344,1120,0.8333333333333334,0.8241353936718175
400,2,5,14,203,1345,1108,0.8237918215613383,0.8153053715967623
400,2,6,13,203,1346,1113,0.8268945022288261,0.8189845474613686
400,2,7,12,203,1347,1097,0.8144023756495917,0.8072111846946284
400,2,8,12,203,1347,1088,0.807720861172977,0.8005886681383371
400,2,9,12,203,1347,1078,0.8002969561989607,0.7932303164091243
400,3,1,82,279,1201,1122,0.9342214820982515,0.8745128604832424
400,3,2,69,279,1214,1120,0.9225700164744646,0.872954014029618
400,3,3,52,279,1231,1113,0.9041429731925265,0.8674980514419329
400,3,4,36,279,1247,1119,0.8973536487570168,0.8721745908028059
400,3,5,25,279,1258,1122,0.8918918918918919,0.8745128604832424
400,3,6,22,279,1261,1124,0.8913560666137986,0.8760717069368668
400,3,7,22,279,1261,1120,0.8881839809674861,0.872954014029618
400,3,8,22,279,1261,1112,0.8818398096748612,0.8667186282151208
400,3,9,22,279,1261,1101,0.873116574147502,0.8581449727201871
400,4,1,87,340,1135,1082,0.9533039647577093,0.8854337152209493
400,4,2,73,340,1149,1086,0.9451697127937336,0.8887070376432079
400,4,3,60,340,1162,1092,0.9397590361445783,0.8936170212765957
400,4,4,46,340,1176,1104,0.9387755102040817,0.9034369885433715
400,4,5,33,340,1189,1107,0.9310344827586207,0.9058919803600655
400,4,6,27,340,1195,1113,0.9313807531380753,0.9108019639934534
400,4,7,23,340,1199,1114,0.9291075896580484,0.911620294599018
400,4,8,22,340,1200,1110,0.925,0.9083469721767594
400,4,9,22,340,1200,1107,0.9225,0.9058919803600655
400,5,1,88,405,1069,1033,0.9663236669784846,0.8928262748487468
400,5,2,74,405,1083,1047,0.9667590027700831,0.9049265341400173
400,5,3,64,405,1093,1052,0.9624885635864593,0.909248055315471
400,5,4,56,405,1101,1059,0.9618528610354223,0.9152981849611063
400,5,5,44,405,1113,1066,0.9577717879604672,0.9213483146067416
400,5,6,39,405,1118,1067,0.9543828264758497,0.9222126188418324
400,5,7,31,405,1126,1071,0.9511545293072824,0.9256698357821953
400,5,8,30,405,1127,1068,0.9476486246672582,0.9230769230769231
400,5,9,28,405,1129,1067,0.9450841452612931,0.9222126188418324
400,6,1,93,459,1010,987,0.9772277227722772,0.8948322756119673
400,6,2,79,459,1024,1004,0.98046875,0.9102447869446962
